,track_id,album
0,303636,94773
0,4755113,94789
0,234493,94791
0,538393,94795
0,1571742,94815
0,1292095,94863
0,1305913,94875
0,2476934,94883
0,1773014,94884
0,1464773,94891
0,2793153,94894
0,2709746,94939
0,3125003,94961
0,2845599,94963
0,3347406,94991
0,3589941,94992
0,1999757,94991
0,1534551,94995
0,1888989,94980
0,3492517,95004
0,2265507,95008
0,3706451,95009
0,2635808,95009
0,290940,95022
0,2104896,95025
0,2819328,95022
0,1495681,95022
0,3551583,95022
0,1786263,95056
0,1204006,95022
0,1805925,95023
0,3683561,95023
0,2242408,95030
0,2622079,95030
0,1384639,95022
0,1337272,95050
0,274717,95030
0,1275995,95030
0,2034829,95050
0,907181,95022
0,2546391,40783
0,2280049,95022
0,870436,95022
0,731804,95022
0,434638,95022
0,2009877,95050
0,1206245,95023
0,98992,95053
0,2055367,95027
0,2876022,95050
0,3218371,95053
0,2216824,95103
0,913832,95113
0,1857139,95113
0,866010,95114
0,3471368,95113
0,2931363,95113
0,2920567,95113
0,1801688,95114
0,2679685,95113
0,1118466,95113
0,2724603,95113
0,3579777,95113
0,3295769,95113
0,3049130,95113
0,1525525,95114
0,1600147,95113
0,799410,95137
0,2839345,95146
0,723314,95146
0,3506508,95146
0,676370,95151
0,1700966,95159
0,1070438,95172
0,3218300,95174
0,3460372,95171
0,1420987,95172
0,629175,95184
0,2542533,95187
0,1455968,95184
0,79352,95204
0,2976629,95199
0,1199084,95216
0,3124047,95222
0,1942941,95222
0,868955,95222
0,1492640,95212
0,2552819,95221
0,2215617,95216
0,176904,95216
0,1722001,95222
0,2913000,95216
0,3068473,95222
0,3043363,95216
0,1735542,95222
0,2034628,95216
0,482070,95222
0,554209,95212
0,1640531,95216
0,488110,95226
0,2586512,95216
0,652093,95222
0,711366,95212
0,3782750,10913
0,1689884,95216
0,290972,95216
0,2212398,95242
0,788783,95243
0,2629945,95243
0,1639884,95242
0,2724724,95243
0,3833713,95242
0,1399747,95242
0,3530732,95243
0,1731053,95251
0,3139288,95261
0,1208018,95261
0,3698327,95261
0,1126812,95272
0,2926614,95271
0,3582951,95275
0,1298790,95274
0,2302241,95261
0,1392927,95309
0,2214700,95309
0,1439030,95309
0,1181022,95309
0,207830,95309
0,2789207,95318
0,3612162,95319
0,951263,95339
0,3323218,95339
0,999668,95343
0,2319807,95339
0,3838046,95339
0,1943512,95339
0,1717060,95343
0,3780914,95344
0,1202349,95261
0,345089,95261
0,2653424,95261
0,2052923,95378
0,3890890,95378
0,1228483,95379
0,2308955,95378
0,904166,95382
0,633769,95385
0,2879930,95261
0,2417348,95401
0,410421,95401
0,1385738,95401
0,3052915,95406
0,3376540,95411
0,3018055,95411
0,535525,95417
0,3675195,95425
0,1915056,95435
0,816084,95437
0,1420829,95437
0,1082738,95435
0,438199,95437
0,661390,95438
0,1276009,95437
0,2279327,95438
0,254103,95438
0,878053,95438
0,3137940,95438
0,1840902,95261
0,2293373,95261
0,2281351,95261
0,2805549,95464
0,2903212,95464
0,2410714,95261
0,2977893,95472
0,2133607,95481
0,2169739,95476
0,1700839,95482
0,1326152,95487
0,1571781,95490
0,2773156,95496
0,328945,95521
0,2546815,95520
0,707083,95520
0,1821068,95520
0,2662685,95542
0,1582672,95476
0,1934925,95487
0,1153326,95490
0,395288,95487
0,626202,95481
0,2253394,95554
0,2812467,95481
0,199137,95488
0,813506,95487
0,1252384,95570
0,233009,95569
0,2276368,95476
0,2836147,95478
0,2263559,95578
0,1738625,95481
0,825078,95482
0,504878,95488
0,1724928,95487
0,1434790,95476
0,1166830,95481
0,820541,95474
0,2546955,95482
0,1181210,95490
0,1126296,95488
0,2017177,95610
0,2287801,95625
0,222527,95625
0,379798,95625
0,1423387,95629
0,3744090,95633
0,2784279,95636
0,1602536,95636
0,2821213,95636
0,943798,95636
0,3387825,36962
0,2830714,95639
0,2182269,95636
0,98460,95636
0,3364542,95636
0,3649184,95639
0,3632410,95650
0,133113,95666
0,1178205,95688
0,1611925,95692
0,3502189,95692
0,3324183,95692
0,2780446,95692
0,1713668,95716
0,1482781,95732
0,46522,95732
0,2599971,95732
0,897634,95738
0,3706298,95744
0,3029654,95769
0,2264240,95769
0,1747144,95779
0,3679961,95799
0,2342258,95807
0,3688158,95807
0,2153042,95826
0,1213901,95827
0,1078080,95823
0,1230830,95823
0,1242604,95826
0,2034697,95823
0,2610647,95827
0,421761,95827
0,3476934,95823
0,2891770,95831
0,2791818,95831
0,2291816,95823
0,97270,95824
0,195804,95827
0,3002251,95827
0,445804,95823
0,2095482,95827
0,857014,95823
0,3769861,95828
0,1954758,95826
0,1690940,95825
0,1820654,95826
0,271333,95838
0,1626015,95838
0,2079617,95838
0,3440580,95838
0,2974667,95838
0,1984137,95838
0,2077762,95838
0,2364232,95838
0,205636,95849
0,2942248,95849
0,97343,95873
0,1508475,95914
0,406534,95914
0,2410043,95914
0,3107465,95914
0,906342,95915
0,2673798,95923
0,2995020,95945
0,2780691,95941
0,1251931,95945
0,3774230,95963
0,3837762,95963
0,2472187,95963
0,1432089,95964
0,3041130,95964
0,223049,95964
0,199070,95966
0,3038216,95984
0,603671,95986
0,634164,95981
0,1111932,53840
0,3058034,95984
0,3287815,96014
0,106474,96019
0,1295797,96019
0,705971,96019
0,3834506,96019
0,2053567,96019
0,3337901,96019
0,3684315,59946
0,2657262,96019
0,3173898,2572
0,879477,96026
0,4460090,96032
0,839158,96032
0,338882,96032
0,2361778,96032
0,1918292,96032
0,1605579,96026
0,2597290,96026
0,3137620,96026
0,3550808,96032
0,1928200,59946
0,203642,96029
0,3557855,96026
0,2141715,96026
0,2187924,96019
0,2281697,96032
0,2127134,59946
0,3737314,96019
0,2174652,96029
0,3611458,59946
0,3309742,96029
0,280890,96019
0,627585,96026
0,187452,59946
0,2737809,96019
0,306158,96026
0,1341066,96026
0,1945556,59947
0,1372574,59946
0,3513976,96019
0,1771569,96044
0,1039245,96044
0,1206370,96053
0,1475243,96124
0,2585049,96124
0,1130299,96124
0,3463716,96124
0,340841,96157
0,1074382,96164
0,170672,72456
0,3499699,96173
0,92218,96179
0,3657110,26013
0,3214513,96187
0,792988,96274
0,1254216,96280
0,3066895,96284
0,1383201,96285
0,2342319,96294
0,1334537,96298
0,2140982,96298
0,2958142,96298
0,1800886,96294
0,2248328,96298
0,2628582,96294
0,622669,96294
0,412280,96298
0,1962457,96329
0,179387,96334
0,1225689,96335
0,2690160,96329
0,879639,96343
0,3620807,96347
0,14958,96348
0,2610488,96358
0,1038080,21171
0,3528687,96360
0,1833537,5831
0,2215434,96363
0,229042,96363
0,1955332,96364
0,1850362,96348
0,2398379,96348
0,1718545,38001
0,1402206,96381
0,889422,96382
0,1316157,96394
0,1936153,96413
0,15227,96420
0,1790293,96418
0,647961,96421
0,1790407,96460
0,550456,96460
0,3232000,96462
0,1038124,96460
0,1116204,96461
0,345008,96460
0,3579764,96461
0,1433466,96460
0,3175033,96462
0,1134236,96461
0,824790,96460
0,3875149,96460
0,4895273,96461
0,4554037,96462
0,3477953,96460
0,732979,96462
0,719583,96462
0,1690866,96470
0,3438028,96467
0,3799851,96469
0,2737620,96467
0,2108390,96470
0,1652652,96469
0,2053980,28486
0,1339610,96482
0,3731316,96482
0,3173816,96482
0,2674099,96484
0,1681980,96482
0,947704,96482
0,1966565,96484
0,2234494,96484
0,3551520,96484
0,1970687,10215
0,1155412,96484
0,870387,96482
0,1470836,96484
0,1896401,96482
0,1558311,96482
0,1880329,96484
0,1287009,96484
0,1873341,96487
0,3607788,96487
0,85032,96492
0,4590120,96492
0,544086,96492
0,2393356,96492
0,3007255,96492
0,1907409,96492
0,3004173,96492
0,419829,96492
0,1790568,96492
0,689889,96522
0,1108383,96535
0,571322,96537
0,1258429,96536
0,936299,96536
0,436356,96535
0,2566224,96536
0,194426,96535
0,1036062,96535
0,2898952,96536
0,580679,96553
0,2563498,96548
0,429766,96548
0,2386906,96545
0,3522706,96545
0,3287360,96545
0,2265530,96548
0,3681147,96548
0,2685920,96548
0,98081,96545
0,71302,96545
0,3883724,96548
0,3495594,96544
0,556246,96572
0,2385615,96578
0,2902994,96585
0,695579,96585
0,2900638,96583
0,1896561,96586
0,2111120,96586
0,3735139,96586
0,3423153,96588
0,622004,96589
0,431468,96596
0,2825585,96592
0,2554933,96588
0,1264919,96592
0,819511,96588
0,2830252,96591
0,491154,96592
0,247347,96603
0,1402171,96603
0,1349382,96605
0,1831790,96607
0,1747045,96608
0,944659,96608
0,1735583,96608
0,3786981,96605
0,405892,96607
0,569093,96603
0,492397,96603
0,680790,96624
0,3252200,96637
0,1759792,96624
0,3738162,96624
0,2227285,96641
0,320867,96639
0,3883999,96662
0,496748,96665
0,667848,96669
0,1089509,96662
0,258719,96662
0,47332,96662
0,2350974,96662
0,587582,96671
0,3728247,96662
0,1983035,96662
0,392643,96662
0,2726028,96662
0,2137319,96680
0,61652,96680
0,410752,96680
0,2676848,96693
0,2845417,96694
0,3770163,96680
0,1533364,96680
0,2691038,96680
0,3607537,96692
0,2525438,96686
0,82490,96680
0,3019652,96680
0,2721458,96680
0,1349088,96680
0,1464585,96680
0,1756068,96712
0,2249064,96711
0,544085,96720
0,927747,96721
0,2000939,96720
0,606837,96731
0,139297,96769
0,2498216,96783
0,2426929,96785
0,1879009,96786
0,1088906,96786
0,2530684,96783
0,1220115,96786
0,2175530,96786
0,1191409,96786
0,2812415,96782
0,3365401,96783
0,2048942,96786
0,573562,96783
0,3089893,96787
0,2596791,96787
0,3620584,96795
0,1073865,96795
0,2024727,96795
0,1258328,96795
0,1647323,96808
0,1083654,96808
0,1797850,96805
0,519803,96806
0,297650,96808
0,1682804,96806
0,3502502,96812
0,3877285,96808
0,680123,96805
0,2251812,96806
0,288035,96795
0,3669181,96795
0,1710164,96795
0,1411997,96795
0,2028823,96830
0,425517,96830
0,2308842,96830
0,3220627,96830
0,3747312,96832
0,1956333,96830
0,2021515,91952
0,3518194,96834
0,1695364,96830
0,3772024,96830
0,2066725,96835
0,1197151,91952
0,1999137,91952
0,1689558,96834
0,3675246,96834
0,2683898,96830
0,2648575,91952
0,2043430,96830
0,663493,96834
0,1203337,91952
0,206511,96830
0,275754,96830
0,1637200,96830
0,1213886,91952
0,3302999,96830
0,2534386,91952
0,406306,96845
0,1550303,96851
0,2942054,96851
0,471060,96865
0,3117462,96870
0,2215799,96870
0,3563295,96870
0,1605592,96870
0,3487532,96870
0,1675452,96870
0,2675207,96876
0,3262037,96878
0,490900,96877
0,1785167,96877
0,1492934,96890
0,2805374,96890
0,3455529,96876
0,231791,96897
0,1951257,96898
0,1658514,96899
0,1231667,96898
0,2917791,96903
0,2083493,96897
0,3582656,96923
0,1723894,96920
0,270399,96943
0,1517233,96949
0,3527025,96944
0,1283269,96957
0,1528823,96945
0,396362,96961
0,2246931,96944
0,2622163,96953
0,2140841,96957
0,1385141,96949
0,956930,96963
0,655993,96953
0,2000679,96957
0,205487,96945
0,723084,96949
0,2376766,96945
0,891512,96944
0,2866832,96949
0,2564189,96945
0,3512487,96949
0,3068512,96944
0,425361,96949
0,2740570,96976
0,2987085,96975
0,3714490,96975
0,1275146,96975
0,3616324,96975
0,1735102,96975
0,1546984,96979
0,371879,96985
0,2163497,96985
0,3443089,96988
0,2695821,96986
0,3779402,97019
0,676340,97020
0,611400,97019
0,1739498,97023
0,1887468,97024
0,3288731,97023
0,3869729,97024
0,727989,97027
0,1575199,97024
0,3834806,97024
0,2950455,97023
0,1451485,97029
0,1559683,97027
0,1858503,97031
0,3548237,97024
0,2016613,97031
0,1829775,97033
0,684498,97029
0,1399682,97023
0,1908102,97023
0,1403613,97024
0,1349044,97031
0,3159786,97031
0,1532723,97029
0,1911896,97023
0,1044665,97024
0,2769663,97023
0,258326,97027
0,2038119,97029
0,1689108,97027
0,1128419,97023
0,1782305,97023
0,1583562,97027
0,2278703,97040
0,3569290,97031
0,2267766,97023
0,2974430,97027
0,2443015,97027
0,1887712,97029
0,3311947,97024
0,2333119,97027
0,562806,97024
0,288136,97027
0,3543255,97027
0,2486976,97027
0,1986210,97024
0,1735802,97023
0,2974214,97029
0,2707966,97029
0,1539870,97031
0,2498685,97023
0,675086,97029
0,1943011,97027
0,2950496,97023
0,2074494,97027
0,2360800,97031
0,1796039,97036
0,1716159,97024
0,972425,97029
0,345113,97027
0,2823309,97031
0,1296512,97027
0,950650,97027
0,1399618,97031
0,1947832,97060
0,443370,97056
0,1905852,97082
0,3168370,97084
0,805495,97083
0,1461345,97084
0,1202829,97083
0,2647422,97083
0,2959176,97097
0,3584574,97095
0,2131073,97097
0,1739057,97107
0,3776125,97105
0,14820,97105
0,410493,97120
0,233696,97118
0,107473,97121
0,1942133,97139
0,788353,97142
0,485596,97148
0,2234994,97139
0,1201142,97139
0,1767689,97139
0,1435885,97145
0,442963,97148
0,2236334,97142
0,500051,97146
0,3378403,97146
0,2120072,97139
0,956437,97139
0,463807,97147
0,727330,97148
0,1391571,97160
0,3835909,97175
0,3476461,97178
0,1801002,97178
0,2636319,97175
0,3379883,97175
0,2008708,97175
0,1688500,97178
0,1254037,97175
0,1255923,97178
0,2526976,97175
0,3003260,97184
0,1345733,97178
0,3691388,97178
0,2405927,97211
0,3080801,97216
0,664331,97216
0,3365533,97216
0,1715119,97216
0,844615,97216
0,1040171,97232
0,1838564,97234
0,661707,97235
0,2563536,97236
0,111413,97232
0,3750449,97239
0,2247144,97235
0,1113620,97237
0,2368066,97237
0,3327212,97236
0,2732756,97236
0,3610786,97239
0,1102249,97237
0,2739122,97235
0,196597,97236
0,2190565,97237
0,3173275,97235
0,2256137,97244
0,1532364,97232
0,2768788,97237
0,3276986,97232
0,3251793,97235
0,1189573,97235
0,2943379,97235
0,3750521,97239
0,1088513,97244
0,3302985,97237
0,2615075,97236
0,3776590,97238
0,3666913,97244
0,2840648,97244
0,2052931,97237
0,3323460,97236
0,652365,97235
0,3551487,97254
0,2222825,97254
0,3452245,97254
0,1498822,97323
0,969169,97323
0,625897,97324
0,2237035,97323
0,658194,97325
0,224381,97325
0,661944,97160
0,3221746,97340
0,1099546,97342
0,1049880,97160
0,1228057,97160
0,2212605,97346
0,1656603,97345
0,3363029,97160
0,858917,97160
0,2673228,97342
0,245714,97345
0,3701439,97160
0,1193933,97160
0,1249076,97345
0,3215167,97160
0,3541691,97364
0,306890,97364
0,710150,97364
0,2784013,97364
0,231923,97381
0,296695,97378
0,3799849,97378
0,2102556,97378
0,1356962,97380
0,3631515,97380
0,3114652,97380
0,2724396,97378
0,2857566,97381
0,2184808,97378
0,723971,97392
0,297295,97394
0,391670,97394
0,237394,97396
0,792776,97398
0,636965,97404
0,543988,97404
0,2748761,97422
0,1076864,97428
0,2525673,97449
0,878818,97451
0,2673671,97452
0,3031840,97449
0,2994180,97449
0,2486509,97452
0,853157,97451
0,3452073,97452
0,955458,97452
0,625969,97452
0,2374440,97449
0,336809,97449
0,1300166,97451
0,440189,97452
0,2541893,97449
0,2537116,97451
0,1452670,97451
0,2696963,97452
0,1598790,97449
0,1700032,97452
0,2265677,97451
0,2674187,97452
0,2054123,97449
0,2265975,97451
0,3339028,97451
0,2130477,97449
0,1990289,97451
0,1049680,97449
0,155648,97452
0,2805131,97451
0,3561457,97452
0,2330728,97452
0,1681685,97451
0,1575545,97459
0,1385008,97459
0,2756066,97474
0,2606856,97479
0,2802518,97478
0,331693,97483
0,807572,97483
0,1093337,97507
0,3320735,97507
0,2134781,97508
0,689920,97507
0,271753,97507
0,2943503,97507
0,2546989,97507
0,2819258,53385
0,2161402,53385
0,2970718,53385
0,1618390,53385
0,610043,53385
0,4687285,53385
0,513596,97557
0,86518,97559
0,3751571,97557
0,1975207,97566
0,3250848,97557
0,392264,97557
0,3026597,97557
0,166104,97557
0,147406,97557
0,1049677,97557
0,247769,97557
0,2021558,97557
0,2797579,97557
0,906454,97557
0,3694883,97557
0,878116,97557
0,1538872,97557
0,580595,97557
0,1742361,97557
0,1913934,97581
0,934733,97584
0,2424463,97586
0,827927,97592
0,2665031,97597
0,87366,97597
0,855685,97576
0,2264195,97602
0,1567230,97577
0,2941529,97608
0,2801420,97610
0,482217,97576
0,2104653,97598
0,1590747,97586
0,2063864,97576
0,868174,97581
0,2026983,97584
0,2993220,97600
0,2156968,97610
0,661860,97586
0,2435862,97577
0,1857133,97602
0,1258440,97608
0,94112,97623
0,1762672,97600
0,1232381,97623
0,1696508,97623
0,430350,97621
0,303222,97576
0,1658966,97607
0,1251442,97581
0,2354149,97596
0,1713710,97576
0,1738847,97597
0,2355684,97610
0,1081479,97623
0,1258403,97592
0,1393861,97623
0,1101413,97639
0,2599844,97610
0,1033352,97581
0,349888,97621
0,2175275,97623
0,3617500,97581
0,1197793,97576
0,3615187,97610
0,856656,97584
0,270402,97623
0,1092097,97602
0,3550491,97623
0,1082431,97647
0,1610258,97577
0,2776563,97644
0,2456520,97623
0,2847695,97577
0,2542762,97584
0,824533,97623
0,2167230,97600
0,619787,97644
0,2396552,97584
0,686549,97610
0,1253641,97621
0,2483005,97597
0,2800389,97621
0,1105954,97584
0,3144155,97576
0,2663753,97610
0,912194,97581
0,483741,97610
0,3637970,97610
0,1163555,97600
0,1909662,97577
0,2121678,97644
0,3762814,97644
0,3075855,97598
0,1517515,97623
0,825239,97608
0,3075922,97600
0,3031985,97592
0,138000,97576
0,1121995,97584
0,655473,97600
0,2782864,97600
0,2651617,97621
0,690992,97608
0,3218584,97585
0,3373381,97623
0,2108112,97576
0,719486,97600
0,1816460,97608
0,3219042,97600
0,1923892,97608
0,2854602,97577
0,505055,97600
0,1580381,97644
0,1197199,97621
0,1439363,97647
0,2801031,97576
0,1378534,97586
0,3161637,97581
0,2023061,97586
0,1962262,97610
0,3424854,97608
0,1133922,97676
0,604863,97681
0,3067054,97683
0,99271,97676
0,1184584,97683
0,1609822,97683
0,3666910,97683
0,23323,97681
0,3006100,97701
0,3873339,97703
0,1337369,97701
0,2629964,97701
0,3299684,97701
0,1729635,97701
0,1729626,97701
0,2984374,97701
0,1495905,97701
0,3581204,97710
0,1259682,97703
0,2075748,8560
0,2812674,97701
0,2879746,97701
0,2864045,97701
0,856677,97701
0,2833490,97701
0,3794245,97703
0,2956129,97717
0,3526902,97719
0,412484,97717
0,2083374,97716
0,1611089,97719
0,299500,97716
0,3431429,97720
0,1775092,97719
0,2596890,97720
0,53323,97718
0,3361386,97716
0,3299681,97718
0,3593536,97716
0,159361,97716
0,3667246,97718
0,1233149,97719
0,47192,97717
0,1811177,97720
0,1121161,97720
0,92553,97719
0,396606,97717
0,2986779,97720
0,2473052,97719
0,2950964,97720
0,480257,97720
0,2814701,97719
0,1044957,97719
0,1593,97718
0,167387,97729
0,1605470,97729
0,219919,97729
0,315415,97729
0,1350349,97729
0,1495430,97729
0,3046022,97729
0,1797663,97729
0,1678111,97729
0,2157235,97729
0,830634,97729
0,860980,97733
0,1135871,97733
0,2949470,97735
0,1082991,97736
0,3637050,97735
0,601905,97735
0,2302341,97735
0,3000461,97732
0,716319,97735
0,1143816,97733
0,515511,97733
0,2108330,97732
0,2610392,97736
0,3671876,97732
0,3009867,97736
0,3434812,97736
0,2430578,97742
0,2678731,97748
0,146458,97756
0,1035294,97758
0,3785724,97756
0,1256055,97758
0,3716059,97758
0,1835075,97758
0,331624,97758
0,3324563,97758
0,3342991,97765
0,2123794,97767
0,2903020,97767
0,488021,97770
0,2526838,97765
0,259972,97767
0,641571,97787
0,1614510,97765
0,959826,97767
0,2457087,97765
0,1780534,97768
0,3016429,97767
0,1342704,97767
0,2312053,97767
0,3037225,97820
0,1571902,97820
0,518715,97831
0,2868119,97829
0,2822923,97846
0,3757634,97876
0,1619176,97876
0,368290,97876
0,1390826,97915
0,1457412,97923
0,110364,97922
0,2663801,97928
0,309291,97929
0,540149,97931
0,595229,97931
0,3831519,97931
0,3463645,97931
0,1862537,97931
0,3444880,97931
0,424923,97946
0,2828653,97963
0,3149794,97963
0,1108113,97971
0,1492697,97980
0,1775693,97980
0,3008766,97981
0,1188538,97980
0,1048673,97980
0,2723637,97981
0,307743,97981
0,2480807,97981
0,881899,97980
0,2798321,97981
0,187424,97980
0,3237381,97981
0,3220141,97995
0,2593931,97997
0,82598,97996
0,717049,97996
0,2845781,98004
0,1155510,98008
0,3506736,98008
0,1384929,98006
0,1328185,98006
0,2685489,98032
0,1470285,98029
0,2602714,98029
0,310747,98032
0,2580835,98038
0,2123601,98041
0,1475772,98044
0,4524530,98059
0,3855100,98087
0,2955933,98091
0,827341,98091
0,3714506,98105
0,2247013,98110
0,1341680,98110
0,3230457,98110
0,2515309,98115
0,1219267,98110
0,3724350,98110
0,2215026,98110
0,1385858,98110
0,1625715,98110
0,595131,98112
0,3261647,98110
0,482266,98134
0,2315531,98134
0,2940953,98134
0,541591,98134
0,2843733,98140
0,2657373,98145
0,1076925,98145
0,2295988,98145
0,3459964,98145
0,3878511,51186
0,1687971,98158
0,3075875,98160
0,1467643,98177
0,1848902,98185
0,1100115,98185
0,327259,22204
0,287955,98185
0,3146719,98185
0,2016648,98209
0,872576,98240
0,1103694,98256
0,594729,98265
0,1615849,98276
0,3107832,98276
0,496193,98276
0,1528858,98302
0,1603616,98302
0,3301276,98306
0,1905294,98313
0,528100,98317
0,2657382,98317
0,2074108,98317
0,2789186,98317
0,1126799,98317
0,2136361,98317
0,2811660,36378
0,84640,98345
0,3536280,98381
0,1707359,98381
0,3244773,98381
0,2875524,98381
0,2175086,98381
0,2427245,98381
0,859537,98406
0,2121725,98410
0,1193266,98411
0,1896604,98411
0,1635119,98411
0,160043,98411
0,1634914,98410
0,3076033,98410
0,2584975,98411
0,2803756,98411
0,2150433,98410
0,2901701,98410
0,3532528,98414
0,3386962,98423
0,3679272,98428
0,1375184,98428
0,2213742,98428
0,1880147,98431
0,811561,98450
0,2279478,98453
0,3691731,98461
0,2391653,98475
0,3477354,98485
0,1216771,98485
0,2273926,98485
0,123742,98483
0,2775849,98483
0,1292770,98483
0,1162475,98483
0,215446,98483
0,4734461,98483
0,681347,98483
0,2701351,98491
0,1160423,98493
0,2713603,98491
0,2280606,98494
0,464257,98496
0,2100031,98491
0,869259,98491
0,3438013,98491
0,3250293,98539
0,1866987,98539
0,825716,98543
0,3177949,98543
0,846375,98544
0,2642826,98546
0,913177,98544
0,3230628,98543
0,3856863,98544
0,1320922,98544
0,597285,98543
0,2127067,98540
0,2793472,98564
0,1234287,98566
0,2645551,98581
0,2227102,98583
0,19874,98589
0,809154,98597
0,2570638,98604
0,2020149,98606
0,3521616,98620
0,2515167,98620
0,3214443,98628
0,3631483,98628
0,343094,98628
0,1813546,98628
0,221020,98628
0,2556917,98628
0,221820,98628
0,731469,98628
0,2927615,98660
0,516389,98660
0,2843480,98668
0,3607507,98668
0,3511468,98668
0,1769877,98668
0,1438238,98677
0,2536688,98677
0,1044034,98678
0,350337,98677
0,1495423,98677
0,3664113,98677
0,1532969,98684
0,860485,98680
0,3251839,98692
0,3037397,98693
0,3012829,98693
0,3373511,98693
0,166758,98693
0,1987393,98693
0,278291,98693
0,2475762,98693
0,2058462,98694
0,2384266,98693
0,2399368,98693
0,2746880,98694
0,3245677,98701
0,731497,98699
0,1935865,98700
0,1249828,98705
0,3763322,98713
0,435260,98714
0,3511458,98713
0,1771484,98713
0,517902,98713
0,1109389,98713
0,3164551,98721
0,525812,98714
0,2975257,98714
0,878551,98714
0,2466443,98718
0,727325,98724
0,348127,98714
0,3007735,98718
0,2868444,98726
0,2798914,98718
0,1082337,98714
0,3066913,98713
0,2236272,98714
0,142909,98714
0,1978089,98728
0,2898400,98718
0,170595,98713
0,3156449,98713
0,3249078,98735
0,3341976,98735
0,194982,98735
0,1373067,98737
0,395253,98743
0,948009,98746
0,1684982,98746
0,2761188,98746
0,3857991,98746
0,2403901,98746
0,2288548,725
0,2053815,98761
0,1784310,98760
0,1600119,98760
0,252876,98761
0,2568663,98760
0,695063,98761
0,1053305,98761
0,1222507,98775
0,3418773,98775
0,2853235,98777
0,2449660,98777
0,3294091,98779
0,3319249,98778
0,2342226,98782
0,1834715,98782
0,3358561,98782
0,463188,98783
0,1564366,98783
0,257991,98788
0,54031,98800
0,3767507,98802
0,3236294,98800
0,2190365,98806
0,107446,98806
0,345700,98820
0,3229534,98840
0,1621012,98859
0,3871085,98861
0,3494743,98862
0,3346814,98863
0,2206862,98865
0,191995,98861
0,2826943,98859
0,649247,98863
0,2829791,98868
0,4724128,98872
0,1133944,98872
0,509110,98861
0,526029,98859
0,2455545,98863
0,3802863,98863
0,281865,98861
0,681739,98870
0,2683113,98863
0,184223,98862
0,715135,98868
0,2787106,98872
0,2083303,98859
0,1368045,98868
0,1158256,98868
0,1526301,98870
0,3475698,98862
0,3248921,98865
0,3870464,98865
0,2296339,98863
0,3705396,98866
0,84672,98866
0,3263961,98861
0,2915135,98865
0,303587,98866
0,664603,98872
0,2216213,98872
0,463588,98863
0,1254269,98870
0,1120451,98865
0,2123012,98862
0,1999687,98863
0,320079,98868
0,3325171,98861
0,789406,98877
0,2016678,98868
0,2396569,98861
0,1766637,98877
0,1206972,98866
0,2152167,98859
0,2971269,98862
0,3776687,98895
0,656619,98872
0,2900601,98870
0,1672852,98872
0,2008333,98863
0,3825304,98861
0,2759152,98859
0,3424856,98861
0,2816519,98865
0,1941113,98872
0,3224871,98868
0,1520631,98868
0,2817846,98861
0,3347550,98872
0,2970076,98866
0,1522474,98868
0,1360960,98877
0,2071740,98872
0,307066,98903
0,440073,98917
0,1831412,98928
0,811009,98938
0,1301209,98938
0,1010664,98939
0,3768283,98938
0,2811084,98941
0,1999638,98939
0,2927626,98951
0,3526732,98968
0,2264217,98968
0,1171055,98970
0,1943673,98968
0,2948037,98968
0,2677822,98967
0,1822285,98967
0,1558696,98970
0,100575,98970
0,3527604,98970
0,2162666,98970
0,1765016,98968
0,2378959,98970
0,3878611,98991
0,683841,98993
0,3741988,98992
0,460642,98992
0,497256,98992
0,3358386,98993
0,205325,98998
0,1341097,98993
0,1882078,98992
0,1053252,98992
0,3196292,99020
0,3287363,99033
0,137962,99033
0,3287422,99033
0,259105,99033
0,1678159,99033
0,430614,99036
0,2971732,99037
0,345729,99033
0,2437340,99033
0,3603368,99033
0,2010277,99033
0,3750710,99033
0,3506770,99033
0,2679979,99049
0,3463914,99049
0,518724,99059
0,3756349,99059
0,301939,99066
0,3886420,99070
0,1581018,99071
0,3501410,99069
0,1768506,99072
0,2534400,99071
0,690702,99069
0,2365822,99066
0,2965664,99071
0,372017,99074
0,2648699,99071
0,2993273,99068
0,1866238,99066
0,88344,99071
0,3526206,99079
0,730476,99068
0,2302296,99065
0,2621491,99072
0,293136,99066
0,2442500,99079
0,2136192,99072
0,643845,99081
0,1625028,99066
0,878309,99068
0,1355376,99069
0,2243974,99072
0,1104222,99072
0,3386971,99070
0,1714877,99075
0,3344103,99070
0,1137269,99075
0,2182106,99065
0,1530670,99066
0,1710680,99074
0,345974,99068
0,1957322,99074
0,891510,99074
0,500824,99070
0,494993,99068
0,1532566,99068
0,3300830,99066
0,3275748,99081
0,1657733,99075
0,3339029,99074
0,1560019,99074
0,572900,99081
0,619282,99065
0,2615449,99074
0,1654481,99066
0,3801300,99066
0,820006,99072
0,951547,99087
0,1400857,99086
0,3738046,99104
0,2349357,99109
0,3577226,99104
0,207533,99104
0,2015479,99104
0,3602601,99104
0,573079,99113
0,2695948,99135
0,3762756,99135
0,3012880,99150
0,2744388,99148
0,3215671,99157
0,3000498,99157
0,2275210,99157
0,907443,99157
0,1709308,99157
0,3129547,99160
0,686181,99168
0,433248,99168
0,3084985,99170
0,852761,99170
0,1836205,99170
0,2012891,99166
0,3483192,99170
0,2392419,99170
0,1995199,99170
0,1636980,99170
0,1545424,99166
0,3174935,99170
0,3443049,99168
