,playlist_id,title
0,5404302,9400
1,5404302,15550
2,5404302,13482
3,5404302,12719
4,5404302,2287
0,3930003,12447
0,11639718,19785
1,11639718,7277
0,3542033,19676
0,7389401,19676
0,6601993,19676
0,3673082,6732
1,3673082,7304
2,3673082,12636
0,6239908,10819
1,6239908,11695
0,5184523,19676
0,7640277,8484
1,7640277,18698
0,3684283,4482
1,3684283,12719
2,3684283,12636
0,8758006,19676
0,4121727,19676
0,11347086,19174
1,11347086,20400
2,11347086,10903
3,11347086,12636
4,11347086,18925
0,3101725,7328
1,3101725,12524
2,3101725,14440
3,3101725,15591
4,3101725,8435
5,3101725,12029
6,3101725,7238
7,3101725,13661
8,3101725,13589
9,3101725,18694
10,3101725,12719
11,3101725,17427
12,3101725,12636
13,3101725,2095
0,8303261,13004
1,8303261,6742
0,4194425,15169
0,3691298,18518
0,6314017,2879
1,6314017,12293
0,2960837,18349
0,6225348,9064
1,6225348,11792
2,6225348,17270
3,6225348,1227
0,4309582,13622
0,8946295,7383
1,8946295,1731
2,8946295,18698
0,5535867,19676
0,3805137,5170
0,3459878,10936
1,3459878,16570
0,5545620,11017
1,5545620,17525
2,5545620,13482
3,5545620,7489
0,1780391,14407
1,1780391,13928
0,6831619,19138
1,6831619,2840
0,7016129,3039
1,7016129,19782
2,7016129,12719
3,7016129,7194
0,6499347,13765
1,6499347,20615
0,3126566,19706
1,3126566,13917
2,3126566,13485
3,3126566,4588
0,343832,933
1,343832,18486
2,343832,17972
3,343832,8115
4,343832,4280
5,343832,14630
0,7077671,9160
1,7077671,2653
0,10345206,19676
0,10491534,19676
0,4437387,12914
1,4437387,12416
2,4437387,17427
0,3819661,20579
1,3819661,6161
0,3205070,2287
0,6877463,5599
0,4192418,19676
0,8544452,19676
0,3931431,10770
0,8949149,19676
0,2041645,13157
0,4816813,13157
0,10753180,13157
0,10493051,10936
1,10493051,16570
0,4806331,19307
0,10894788,3856
1,10894788,15818
0,10737091,19676
0,3071128,14936
1,3071128,10891
0,10061777,14637
1,10061777,15906
0,2604475,17078
0,8699905,3190
0,10432920,12995
1,10432920,6728
0,6546601,19676
0,3151732,2287
1,3151732,17427
2,3151732,18698
0,5052976,19676
0,3988330,19676
0,3494155,20680
0,7806758,10539
1,7806758,10907
2,7806758,20387
3,7806758,18925
0,357832,19676
0,8098293,19676
0,3806092,10090
1,3806092,29
2,3806092,13987
3,3806092,4588
4,3806092,1227
5,3806092,11695
0,6856378,3456
1,6856378,3924
0,6033047,211
1,6033047,47
2,6033047,19
0,7151003,11848
0,10106440,13359
1,10106440,12189
0,6563938,19676
0,1885710,9531
0,8585652,9163
0,6410553,13134
0,3786932,8062
1,3786932,15940
2,3786932,3856
0,8616,15818
0,2942921,262
0,2944130,262
0,6403947,12267
0,11486275,8597
0,7713051,6228
1,7713051,14876
0,8788691,11358
0,5985410,6742
0,11171661,10784
1,11171661,12385
0,3861387,13983
1,3861387,13678
2,3861387,13157
3,3861387,6740
4,3861387,9115
5,3861387,19094
6,3861387,6447
0,4256826,10821
1,4256826,8497
2,4256826,1227
0,3884338,2576
0,2799189,15442
0,8705556,2459
0,7176778,20417
0,6191291,4721
1,6191291,1227
2,6191291,13082
0,8825942,19676
0,5965617,19676
0,6176237,16887
0,11632914,4879
0,7056800,7305
0,4029114,371
0,10193486,2255
1,10193486,13049
0,10357838,10494
0,5216936,17165
0,2251930,8773
0,10320653,8363
1,10320653,10906
2,10320653,5191
3,10320653,20578
4,10320653,13485
5,10320653,10521
6,10320653,7124
7,10320653,7369
8,10320653,12636
0,5433563,2791
1,5433563,2870
2,5433563,9115
0,3839638,13895
0,5838838,16195
0,8934223,11913
0,10953586,20440
0,6103156,12536
0,6933367,15461
1,6933367,15445
0,10227541,14578
0,5320804,2256
0,10848538,10092
0,5738701,11392
1,5738701,18137
0,6236274,207
1,6236274,7873
0,3753368,20267
0,6311186,1400
1,6311186,116
0,7541850,18977
0,332080,6473
0,2457528,912
1,2457528,8010
2,2457528,7332
3,2457528,19687
0,8932317,4561
1,8932317,4540
0,3600449,11984
0,8619594,14749
1,8619594,17764
2,8619594,11004
3,8619594,340
4,8619594,7124
5,8619594,80
0,10918663,11989
0,3806104,2070
0,11157291,14265
1,11157291,19218
2,11157291,13595
0,8828985,11109
1,8828985,18268
0,4195516,8453
1,4195516,17363
2,4195516,9045
3,4195516,13482
0,5431170,17299
1,5431170,16476
0,1631091,4612
0,7627577,7157
0,8158076,10981
1,8158076,19564
2,8158076,18698
0,5368106,19676
0,6718037,8693
0,8401687,261
0,3095662,13608
1,3095662,14448
0,10073080,1564
0,10504126,4610
1,10504126,4588
0,7541435,9531
0,4062462,13005
1,4062462,11115
0,6262787,2540
1,6262787,8826
2,6262787,18698
0,7541847,9016
0,7065885,6445
1,7065885,1569
2,7065885,15404
3,7065885,18925
0,7334282,19676
0,4197587,13642
0,7144345,14197
1,7144345,47
2,7144345,19017
3,7144345,6447
4,7144345,17427
0,4157528,19676
0,7084896,19676
0,5973959,13646
0,7777130,3447
0,6623052,19212
0,3824242,16112
0,10541981,19119
0,6029175,8875
1,6029175,14881
0,11445397,3650
0,7541865,19212
1,7541865,8875
0,8933647,6746
1,8933647,12719
0,7541908,17977
1,7541908,3844
0,6596368,20629
1,6596368,12636
0,5399941,9160
0,8784523,19676
0,10310634,15787
1,10310634,13595
2,10310634,7194
3,10310634,18698
0,5379823,10544
0,10550751,18258
1,10550751,15121
0,4095484,18985
1,4095484,1331
2,4095484,4721
3,4095484,9857
0,8816147,10165
1,8816147,13485
0,3837868,8298
0,6628645,19676
0,8461033,19676
0,11475810,20281
1,11475810,13157
2,11475810,13765
0,8315022,19676
0,8540456,12168
0,3826603,17317
1,3826603,1227
0,2571442,424
1,2571442,10888
2,2571442,19017
0,11021658,19676
0,6910877,10786
1,6910877,12636
0,8555988,13723
1,8555988,14448
0,10858589,19676
0,891704,8375
1,891704,8528
0,4307245,19676
0,8629032,9563
0,7884012,10299
1,7884012,12659
0,8494834,17217
1,8494834,6635
0,5794842,18091
0,1959634,10619
1,1959634,17704
0,118476,20506
1,118476,12189
2,118476,18698
0,7627334,11095
0,10690836,14343
0,3604807,1563
1,3604807,4721
2,3604807,13482
3,3604807,15558
4,3604807,18870
5,3604807,11695
0,7725657,15656
1,7725657,20629
2,7725657,842
3,7725657,12268
4,7725657,9115
5,7725657,18698
0,10594645,12238
1,10594645,5228
0,11715800,5947
0,5990663,13747
1,5990663,4776
2,5990663,14448
0,8924449,12576
0,8240692,17058
1,8240692,18491
0,3806662,15339
0,3943577,6746
1,3943577,9163
0,11442847,17085
1,11442847,15481
0,10576268,5974
1,10576268,1131
0,4935536,6865
1,4935536,4040
0,4460519,6499
1,4460519,9495
2,4460519,12189
0,10777826,13331
1,10777826,15573
2,10777826,1227
3,10777826,3844
4,10777826,9581
0,11112733,490
1,11112733,15818
0,3258365,19119
0,6836796,13987
1,6836796,19349
0,6157725,7157
1,6157725,15818
0,2105912,10907
1,2105912,19232
2,2105912,8823
0,6656583,8124
0,383349,9285
0,47075,490
1,47075,14630
0,8392161,17977
1,8392161,4199
0,9011620,702
1,9011620,9517
0,10328652,700
1,10328652,5974
0,8761607,10907
1,8761607,5973
0,8850133,20629
1,8850133,12636
0,1529383,779
1,1529383,4163
2,1529383,1340
0,11700056,14630
1,11700056,15818
0,10287772,5201
1,10287772,4588
0,7140731,3725
0,4448372,5773
1,4448372,15818
0,5822292,9581
1,5822292,13540
0,11262890,2156
1,11262890,12636
0,4099759,18859
1,4099759,1992
0,3391836,15304
0,7102402,5163
1,7102402,10907
0,7541197,13687
1,7541197,13190
0,6912321,10907
1,6912321,15818
0,7477251,19676
0,8589413,19676
0,7900260,20665
1,7900260,14756
0,4550668,19676
0,10421613,12239
0,7323538,13799
0,6889617,5395
1,6889617,20191
2,6889617,19687
3,6889617,11695
0,2649951,8927
1,2649951,5505
2,2649951,19687
3,2649951,13589
0,731535,5539
1,731535,18099
2,731535,13661
0,7168255,6506
1,7168255,12636
0,6197877,19392
0,8400688,12995
0,5911030,1557
1,5911030,5201
0,10332259,4613
1,10332259,7934
2,10332259,9857
3,10332259,9163
0,10303328,8524
1,10303328,17194
0,3415453,4008
1,3415453,9163
0,7528061,14791
1,7528061,11704
2,7528061,18698
0,2954158,1663
0,7176716,1824
0,3214455,1735
0,7541271,1763
0,8657812,197
0,7541980,198
0,4479617,199
0,218485,207
0,7036601,327
0,5744274,7541
1,5744274,12636
0,6322184,19676
0,10147842,19676
0,7383639,15481
0,8240996,20824
0,8210215,20949
0,821006,9796
0,8285252,13824
1,8285252,14448
0,4817977,10807
0,11731882,11876
0,7617168,13655
1,7617168,5493
2,7617168,11809
0,6285537,1964
0,6349883,9221
1,6349883,15818
0,5152511,1356
0,11378823,5327
0,6089595,828
1,6089595,12432
2,6089595,18698
0,3802564,3098
0,8156271,12568
1,8156271,12572
0,8970900,19676
0,1106287,13841
1,1106287,1152
2,1106287,6195
3,1106287,80
4,1106287,14630
5,1106287,15818
6,1106287,14448
0,3070664,13841
1,3070664,286
2,3070664,17797
3,3070664,14448
0,1590043,13841
1,1590043,17584
2,1590043,17586
3,1590043,136
4,1590043,14448
0,7613331,4446
1,7613331,10334
2,7613331,5845
3,7613331,3308
4,7613331,6380
5,7613331,3026
6,7613331,13841
7,7613331,9947
8,7613331,3665
9,7613331,2743
10,7613331,2836
11,7613331,275
12,7613331,19837
13,7613331,14448
0,5907734,13841
1,5907734,2836
2,5907734,116
3,5907734,14448
0,380162,10662
1,380162,14029
2,380162,16011
3,380162,7400
4,380162,13841
5,380162,3870
6,380162,26
7,380162,2836
8,380162,13287
9,380162,14448
0,2094326,19873
1,2094326,3160
2,2094326,2139
3,2094326,1880
4,2094326,13299
5,2094326,16277
6,2094326,9470
7,2094326,13841
8,2094326,8612
9,2094326,17
10,2094326,11060
11,2094326,14448
0,4976734,16770
1,4976734,12519
2,4976734,3342
3,4976734,1516
4,4976734,4264
5,4976734,9369
6,4976734,2746
7,4976734,1007
8,4976734,13841
9,4976734,14761
10,4976734,5743
11,4976734,11667
12,4976734,11432
13,4976734,6090
14,4976734,1835
15,4976734,24
16,4976734,17936
17,4976734,14448
0,7153475,13841
1,7153475,1152
2,7153475,124
3,7153475,6195
4,7153475,14630
5,7153475,19837
6,7153475,15818
7,7153475,14448
0,10566590,13841
1,10566590,17584
2,10566590,17586
3,10566590,20
4,10566590,14448
0,10694864,13841
1,10694864,12488
2,10694864,15
3,10694864,5201
4,10694864,7442
5,10694864,17499
6,10694864,14448
0,4904058,13841
1,4904058,279
2,4904058,3227
3,4904058,7319
4,4904058,14448
0,8545177,13841
1,8545177,3227
2,8545177,7319
3,8545177,101
4,8545177,14448
0,7230952,13841
1,7230952,130
2,7230952,9581
3,7230952,14448
0,11437380,12448
1,11437380,15364
2,11437380,6208
3,11437380,13841
4,11437380,6844
5,11437380,17897
6,11437380,21
7,11437380,14448
0,649710,13841
1,649710,47
2,649710,3847
3,649710,14448
0,8868160,13841
1,8868160,270
2,8868160,7157
3,8868160,14448
0,3948116,13841
1,3948116,211
2,3948116,20629
3,3948116,12636
4,3948116,14448
0,4547926,13841
1,4547926,150
2,4547926,2586
3,4547926,14448
0,5827516,13841
1,5827516,12011
2,5827516,17586
3,5827516,144
4,5827516,1151
5,5827516,17555
6,5827516,14448
0,7816,13841
1,7816,121
2,7816,810
3,7816,14448
0,5330359,8686
0,3829004,10120
0,7937046,9932
0,4980678,19676
0,4040387,15605
1,4040387,10907
0,6828467,3993
0,10889585,10792
1,10889585,11095
2,10889585,10936
3,10889585,18925
0,10697380,10539
0,3079559,1360
1,3079559,8648
2,3079559,16356
3,3079559,13257
4,3079559,18925
0,1750871,13893
1,1750871,14448
0,6981684,333
0,3035550,376
0,6293925,14697
0,8391346,13894
1,8391346,13479
2,8391346,10891
0,2302414,16752
1,2302414,13728
2,2302414,4659
0,5508515,17126
0,6469379,840
1,6469379,10903
0,7232510,3844
0,8421782,18730
0,4752964,19676
0,1730577,19676
0,4055038,18750
1,4055038,11746
2,4055038,18925
0,11282196,12874
1,11282196,9240
2,11282196,5746
0,385410,3615
1,385410,1473
2,385410,2134
3,385410,20874
0,4262582,17972
1,4262582,18874
0,10145948,3624
1,10145948,13765
0,10340416,19676
0,10386030,18840
1,10386030,13934
0,8440570,17408
1,8440570,244
0,172946,12974
1,172946,12191
0,4159100,12974
1,4159100,12189
0,11625075,6728
1,11625075,18870
2,11625075,1015
0,3890338,15141
1,3890338,6960
2,3890338,10903
0,5089171,2926
1,5089171,12189
2,5089171,11914
0,7894816,9729
1,7894816,19349
2,7894816,11914
3,7894816,7194
0,608317,226
0,8678198,15094
1,8678198,239
0,3912915,15092
1,3912915,244
0,3066117,15096
1,3066117,239
0,10203519,15092
1,10203519,239
0,6039572,15096
1,6039572,233
0,7093888,19956
1,7093888,1717
2,7093888,18721
3,7093888,8028
4,7093888,3806
0,10134850,15092
1,10134850,248
0,5929409,15094
1,5929409,244
0,7374894,15095
1,7374894,239
0,11752895,15096
1,11752895,244
0,3980938,227
1,3980938,233
0,8435957,15141
0,7541926,12995
0,3379301,17439
1,3379301,20881
0,10738697,12294
0,5315046,17598
1,5315046,15442
0,7496201,3682
1,7496201,4298
2,7496201,9115
0,4053417,18343
1,4053417,4298
2,4053417,9115
0,5873352,3568
1,5873352,4298
2,5873352,9115
0,11493454,14034
1,11493454,18567
2,11493454,10891
3,11493454,4776
0,4945178,14715
1,4945178,19516
2,4945178,19333
3,4945178,4776
0,10256213,10128
1,10256213,13482
2,10256213,2287
3,10256213,18698
0,814133,6722
0,1019498,12620
1,1019498,18857
2,1019498,13777
3,1019498,1388
4,1019498,13157
0,8126778,12719
1,8126778,12636
0,3610527,10407
0,4920013,10407
0,5885368,6452
1,5885368,11095
0,11203028,19731
1,11203028,8569
0,8290201,4308
0,8736470,1918
0,5299890,11344
1,5299890,20405
2,5299890,5360
3,5299890,14425
4,5299890,9438
0,5421821,3039
1,5421821,19782
2,5421821,258
3,5421821,12719
4,5421821,7194
0,6949845,19676
0,6921259,19676
0,4247907,19676
0,7822534,1767
1,7822534,4588
2,7822534,13082
3,7822534,18698
0,11006545,3847
0,3179673,502
0,306338,17599
1,306338,8068
2,306338,18698
0,4161519,19676
0,3666803,1079
1,3666803,14698
2,3666803,11914
0,8601448,14096
1,8601448,14448
0,5953215,4835
1,5953215,2087
0,1662058,2087
0,8682808,10542
1,8682808,7194
0,6954832,20808
1,6954832,1835
2,6954832,10888
3,6954832,12719
4,6954832,9438
5,6954832,13502
0,8557938,14697
1,8557938,12636
0,1783246,4199
0,8238714,17896
1,8238714,15818
0,10732924,8157
0,7445529,13776
0,493096,17341
1,493096,20102
2,493096,3624
0,5444843,16598
1,5444843,19310
2,5444843,2113
0,783137,15717
1,783137,5523
2,783137,3093
3,783137,18099
4,783137,1227
0,10756943,635
1,10756943,2776
0,7647354,5008
1,7647354,19624
0,6007391,20204
1,6007391,15717
2,6007391,13963
3,6007391,11022
4,6007391,1227
0,10281563,12154
1,10281563,20874
0,8510805,8089
1,8510805,1260
0,2447137,19676
0,6802412,19676
0,6125728,13077
1,6125728,14448
0,6746588,11188
1,6746588,5852
2,6746588,12287
3,6746588,13184
4,6746588,9051
0,11581064,9163
0,6903365,13482
1,6903365,2287
0,4921586,19676
0,2136238,6881
1,2136238,15204
0,10436783,10042
1,10436783,3088
2,10436783,13675
3,10436783,18698
0,7768606,19676
0,7551976,12421
1,7551976,1835
0,2949463,19021
0,10044718,14213
1,10044718,11470
2,10044718,15204
3,10044718,11646
4,10044718,233
5,10044718,7194
6,10044718,14448
0,3815433,12719
1,3815433,14448
0,6378495,19676
0,6721227,17291
1,6721227,8597
0,11240488,2743
1,11240488,13287
0,7122476,19676
0,3723110,19676
0,10441841,19676
0,8486876,19676
0,3126476,12186
1,3126476,14448
0,10077136,4588
0,7925341,11820
1,7925341,3704
0,11130932,4542
0,442908,9276
0,10317230,14219
1,10317230,16541
2,10317230,12298
0,7003076,7224
0,5632656,6227
1,5632656,16946
2,5632656,18989
3,5632656,4638
4,5632656,3974
5,5632656,6379
0,685264,13892
1,685264,7112
2,685264,18698
0,6462956,17358
1,6462956,19526
2,6462956,14718
0,5822725,15768
1,5822725,2130
0,900166,18512
1,900166,10932
2,900166,9857
0,5795278,15725
1,5795278,17358
2,5795278,1751
3,5795278,19526
0,11233349,16352
1,11233349,19271
2,11233349,6379
0,7776038,896
0,11103992,9739
1,11103992,2677
2,11103992,8960
3,11103992,1663
4,11103992,10407
0,7025365,17217
1,7025365,8500
2,7025365,9115
3,7025365,20878
0,10702780,8078
1,10702780,3505
2,10702780,19922
3,10702780,13482
4,10702780,2287
5,10702780,18698
0,10062979,7015
1,10062979,18389
0,8616209,3447
1,8616209,20572
0,7685000,13938
1,7685000,3979
2,7685000,12332
3,7685000,4776
0,7526940,7265
1,7526940,14224
2,7526940,19526
3,7526940,4776
0,7862972,5505
1,7862972,10932
0,10220603,1101
1,10220603,11095
0,4284790,9402
1,4284790,11095
2,4284790,20387
0,3513640,20098
1,3513640,13187
0,4663478,2023
1,4663478,6362
2,4663478,3974
3,4663478,12332
4,4663478,10407
0,4464683,8078
1,4464683,3447
2,4464683,1227
0,3089684,15934
1,3089684,14282
0,3223097,1992
1,3223097,14282
0,97886,2869
0,11004467,19676
1,11004467,14448
0,6145791,8980
0,8580763,11505
0,189626,17934
1,189626,5505
0,8035205,11800
1,8035205,2150
0,5718538,19676
0,984336,810
0,3790358,6723
1,3790358,4300
0,11129122,14795
1,11129122,11809
0,6168422,8823
1,6168422,8691
2,6168422,6728
0,8153874,3847
0,5877759,8507
0,1240740,18876
1,1240740,13540
2,1240740,6728
0,1951391,20520
1,1951391,19683
2,1951391,14397
3,1951391,9115
0,4909862,20520
1,4909862,19683
2,4909862,14397
3,4909862,9115
0,4858071,7199
1,4858071,7157
0,7711180,17057
1,7711180,7134
2,7711180,20076
3,7711180,10819
0,705520,15240
1,705520,1151
2,705520,3126
0,4940222,2581
1,4940222,7157
2,4940222,6728
0,7458816,18075
0,11464366,8358
0,3451088,700
1,3451088,6728
0,8540434,20415
1,8540434,3825
0,11683235,4497
1,11683235,3380
0,6005147,3865
0,5681625,429
1,5681625,6728
0,6781941,10986
1,6781941,6728
0,865168,6728
1,865168,15818
0,5129194,2509
1,5129194,6566
2,5129194,14795
3,5129194,18874
4,5129194,12636
5,5129194,7194
0,6505327,7460
0,3248965,9163
1,3248965,6728
0,10784260,502
0,8544606,13546
1,8544606,6723
0,5924530,2586
1,5924530,6728
0,3070506,16313
0,10395188,14630
1,10395188,6728
0,3878378,7269
0,4726047,17499
1,4726047,3844
2,4726047,6728
0,10766092,532
0,8971134,20401
1,8971134,12077
2,8971134,18745
3,8971134,9402
4,8971134,12719
5,8971134,13257
0,10550071,6830
1,10550071,20082
2,10550071,6723
0,6665620,7303
0,3632111,19609
0,8732333,5973
1,8732333,4588
0,11544720,14499
1,11544720,8184
0,10259669,2951
0,7506713,3847
0,7268737,13253
0,11160890,2428
1,11160890,20534
0,4746827,5511
0,3471149,6728
0,6748427,6288
0,9009033,15615
1,9009033,15818
0,8400168,12114
1,8400168,18815
2,8400168,967
3,8400168,6987
0,10184898,19676
0,2848978,14227
1,2848978,14448
0,7696702,5955
0,10093129,12248
0,6212169,19709
1,6212169,9841
2,6212169,18698
0,5204473,19676
0,8868081,10028
1,8868081,2098
0,5442236,14526
1,5442236,19676
0,3756633,4795
0,8706013,20975
0,8627942,15996
1,8627942,18783
0,3227822,7088
1,3227822,18698
2,3227822,18925
0,3680939,17552
0,5335841,5529
0,11525706,11700
1,11525706,17799
2,11525706,6155
3,11525706,1563
4,11525706,20874
5,11525706,18925
0,3494026,1950
1,3494026,19243
0,10182858,19723
1,10182858,11095
2,10182858,18925
0,3754727,7441
0,5648392,18527
1,5648392,19676
2,5648392,14448
0,7869384,9659
1,7869384,13896
0,3017637,14323
1,3017637,7442
0,6436327,10102
1,6436327,13805
2,6436327,1596
3,6436327,18925
0,7542023,20220
1,7542023,8187
0,10239074,18132
0,10350609,850
1,10350609,16541
0,7541463,5778
1,7541463,7908
2,7541463,20874
3,7541463,18925
0,3129286,17532
1,3129286,4659
2,3129286,19676
3,3129286,14448
0,1327576,2844
1,1327576,5448
2,1327576,2459
0,6558450,18084
0,5628791,4598
1,5628791,13485
2,5628791,7709
3,5628791,18698
0,4009856,15055
1,4009856,17110
0,7114531,18001
1,7114531,19204
0,7668407,2743
1,7668407,2742
2,7668407,13287
3,7668407,9402
0,5792468,12737
0,4060396,12736
0,6129153,620
0,6061107,19676
0,10292835,18654
0,10954576,14248
1,10954576,14448
0,10840032,14047
1,10840032,14448
0,6019728,14266
1,6019728,9835
2,6019728,528
3,6019728,29
0,1180228,6749
1,1180228,17534
2,1180228,239
3,1180228,13291
0,10831975,4294
1,10831975,11695
0,6234192,3775
1,6234192,3976
2,6234192,1227
0,8778744,19676
0,4738124,19676
0,8439174,15787
1,8439174,13589
2,8439174,18698
0,3808872,19676
0,7254348,18658
0,1323590,227
0,8981066,4803
1,8981066,24
0,10148590,19676
0,8343370,20640
0,10461232,19676
0,2373363,763
0,11321602,13099
0,10213903,806
1,10213903,9163
0,8559,9360
1,8559,244
2,8559,4776
0,7707028,13773
1,7707028,244
2,7707028,4776
0,4300061,14812
1,4300061,239
0,14285,9360
1,14285,239
0,913615,13773
1,913615,239
0,4986164,8385
0,6041350,11723
1,6041350,3447
2,6041350,6382
3,6041350,7157
0,1393187,15071
0,8368178,12778
0,10689902,5588
1,10689902,18516
2,10689902,18723
3,10689902,13813
4,10689902,13589
0,7161082,9360
1,7161082,223
0,6720409,6032
0,7976807,9360
1,7976807,233
0,8805909,16694
1,8805909,10128
2,8805909,10888
3,8805909,18698
0,10574596,11984
1,10574596,10891
0,5913821,19676
0,8863039,19676
0,11058067,4300
0,2426473,11536
0,10379991,1131
0,5201237,15579
1,5201237,11723
0,2846848,12659
1,2846848,5035
0,3511966,10689
0,10738380,1506
0,7944259,4501
1,7944259,5828
2,7944259,18698
0,3946162,14363
1,3946162,14448
0,4853407,12922
1,4853407,17573
0,8762535,17274
0,3042789,2282
1,3042789,4018
2,3042789,12995
0,11396874,14328
0,10013251,19676
0,2313254,17623
1,2313254,13965
0,6844127,19676
0,3764797,19676
0,17539,19676
0,10625468,14394
1,10625468,14448
0,745029,4199
0,4873833,19676
0,7964309,19676
0,8850871,14404
0,3617300,14405
0,10072367,1100
0,11514767,19676
0,6919005,19676
0,3953017,19676
0,7210240,3622
1,7210240,14089
2,7210240,15818
0,4964896,1212
0,3422000,14547
1,3422000,10549
0,7713453,8477
0,5065878,11042
1,5065878,2431
0,4048193,14630
1,4048193,9163
2,4048193,15818
0,284415,15818
1,284415,14697
0,4750508,6742
0,859249,19676
0,6041987,15029
0,4136907,11914
0,7565943,19676
0,7264775,14531
1,7264775,14448
0,6809000,5974
1,6809000,1131
0,10087910,13242
0,6456280,15391
0,4000361,19676
0,5409102,19386
1,5409102,16918
2,5409102,18289
3,5409102,1979
4,5409102,8750
5,5409102,15925
6,5409102,11809
7,5409102,15848
8,5409102,9581
0,3381637,227
1,3381637,14448
0,7113096,20303
1,7113096,17427
0,241379,19676
0,3133098,12995
1,3133098,12636
0,8771302,14628
1,8771302,14778
2,8771302,13485
3,8771302,18389
4,8771302,14448
5,8771302,18925
0,3052085,16657
1,3052085,233
0,6395600,14629
1,6395600,5072
2,6395600,14448
0,3266654,13452
1,3266654,227
0,5139708,233
0,7542005,2297
0,8670038,2297
0,7647546,10936
1,7647546,16570
0,8430026,26
1,8430026,6723
2,8430026,13482
3,8430026,17427
0,7372395,19676
0,11721875,19676
0,8899164,19676
0,3622708,19676
0,5918757,19676
0,7541512,19676
0,3280114,6896
1,3280114,12923
2,3280114,2652
3,3280114,14609
4,3280114,9581
0,6000336,9971
1,6000336,2662
2,6000336,9437
3,6000336,12774
4,6000336,15591
5,6000336,116
6,6000336,80
7,6000336,5334
0,8212417,10775
0,6251444,19676
0,6284872,14754
1,6284872,14448
0,8709167,18295
1,8709167,19563
2,8709167,13482
3,8709167,2287
4,8709167,18698
0,6831643,7971
0,2402279,15291
0,4827889,15780
1,4827889,9531
0,10134437,15481
0,3401073,16133
1,3401073,19232
2,3401073,8823
0,515982,16731
0,3298685,16425
1,3298685,13540
0,8924799,17740
1,8924799,8674
0,10207130,19208
1,10207130,17434
0,7473086,13987
0,6441180,1341
1,6441180,4711
0,5094773,8813
1,5094773,12636
0,10994165,15799
1,10994165,15794
0,6468103,19078
1,6468103,19038
0,8605254,20779
0,7542207,2931
1,7542207,4656
0,2454703,4113
1,2454703,12112
0,10462617,6437
1,10462617,774
0,675464,18309
1,675464,17255
0,10318813,19094
1,10318813,10819
0,8000592,8369
1,8000592,9841
2,8000592,16425
3,8000592,13540
0,3667009,14421
1,3667009,2040
2,3667009,5575
0,10876752,16679
1,10876752,6946
0,10683333,15393
1,10683333,8926
0,3214135,7934
1,3214135,19349
0,2744675,13545
0,10983823,14859
1,10983823,14448
0,3784884,10936
1,3784884,16570
0,7063595,15287
0,1975638,15238
1,1975638,1438
0,6620393,19676
0,3612487,11137
1,3612487,2090
0,276221,10891
0,2888777,19676
0,10219933,19676
0,10536766,19676
0,6827535,19676
0,8822200,14952
1,8822200,13479
2,8822200,10891
0,4810395,9115
1,4810395,17427
0,1203893,11028
0,4820447,10888
1,4820447,12995
0,3502761,10876
1,3502761,12077
2,3502761,20878
0,6843955,828
1,6843955,4721
0,3513705,759
1,3513705,12641
0,4508742,14990
1,4508742,10891
2,4508742,4776
0,8789398,19676
0,10092572,10792
1,10092572,9402
2,10092572,18783
3,10092572,18698
0,10359079,2102
0,2961756,9581
0,11725,5803
0,5603646,16812
1,5603646,7375
2,5603646,11341
3,5603646,9396
4,5603646,6957
5,5603646,19063
6,5603646,244
0,8725708,19676
0,11580362,16812
1,11580362,7375
2,11580362,906
3,11580362,6957
4,11580362,19063
5,11580362,244
0,2206001,5771
1,2206001,10633
2,2206001,19063
3,2206001,244
4,2206001,4721
5,2206001,15558
6,2206001,18925
0,1762455,7460
0,7978617,5625
0,181604,5215
0,6259628,16962
0,4688280,19135
0,8145927,9163
0,7362096,116
1,7362096,248
2,7362096,9838
0,7167954,13452
1,7167954,47
2,7167954,244
0,3638635,13452
1,3638635,244
0,7830337,16657
1,7830337,298
2,7830337,244
0,11552974,19676
0,7739229,19676
0,1858211,19676
0,4166584,11089
0,7622821,2162
0,5300706,17939
1,5300706,5431
2,5300706,16864
3,5300706,13589
4,5300706,18698
0,7541367,19676
0,2117769,19676
0,3533589,19676
0,10532978,19676
0,8837611,18345
1,8837611,18730
2,8837611,7369
0,6341947,12132
0,2192949,12131
0,6666736,19676
0,7016077,17462
1,7016077,20881
0,6809391,15090
1,6809391,12416
2,6809391,14448
0,11740317,13482
1,11740317,2287
2,11740317,18698
0,11634116,19676
0,6792494,15029
0,7549551,12808
1,7549551,13157
0,4013382,15320
0,8845957,3856
0,4908422,14288
1,4908422,19687
0,3874119,19676
0,10237862,19676
0,2961074,4279
1,2961074,17808
2,2961074,3804
3,2961074,714
4,2961074,18698
0,7542156,18135
1,7542156,12636
0,4907583,3650
0,3764449,7237
1,3764449,19737
2,3764449,1183
3,3764449,9115
0,5014235,6459
1,5014235,8085
2,5014235,16994
3,5014235,9402
4,5014235,1227
0,7201750,9479
0,3116837,5947
0,10848422,3985
1,10848422,15940
2,10848422,20275
3,10848422,12995
0,6585702,20874
1,6585702,13482
2,6585702,2287
0,7279498,7629
1,7279498,11500
0,7778629,19676
0,8931748,2973
1,8931748,4791
0,140721,4038
1,140721,1101
2,140721,7934
3,140721,17401
4,140721,13765
0,8386359,3650
1,8386359,11086
0,8574662,11086
1,8574662,11095
